firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,7,11,city__true_2,Kenny believes it's unlikely that the Statue of Liberty is green.,Kenny,male,unlikely,0,10.75
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,28,12,science__true_3,Laura believes it's almost certain that there are more different species of insects than any other type of animal.,Laura,female,almost certain,95,5.064
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,20,13,science__false_0,Violet believes it's uncertain that carbon monoxide's chemical formula is H2O.,Violet,female,uncertain,0,4.88
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,9,14,city__true_4,"Jessica believes it's doubtful that before Delhi, Calcutta was India's capital city.",Jessica,female,doubtful,70,10.548
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,8,15,city__true_3,Olga believes it's not likely that the Great Pyramid of Giza is located in Egypt.,Olga,female,not likely,20,7.212
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,12,16,history_of_art__false_2,Brendan believes Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,control,20,8.809000000000001
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,14,17,history_of_art__false_4,Cheri believes it's highly likely that the painter Frida Kahlo was Australian.,Cheri,female,highly likely,40,6.328
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,26,18,science__true_1,Bonnie believes it's highly unlikely that the branch of science concerned with fossil animals and plants is called Paleontology.,Bonnie,female,highly unlikely,95,7.199
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,22,19,science__false_2,Nathan believes it's unlikely that the nearest planet to the sun is Mars.,Nathan,male,unlikely,15,8.538
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,0,20,city__false_0,Marco believes it's very likely that Big Ben is located in Berlin.,Marco,male,very likely,0,4.432
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,23,21,science__false_3,Joey believes it's not likely that Africa is the only continent without grasslands.,Joey,male,not likely,0,10.261000000000001
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,2,22,city__false_2,"Mike believes it's likely that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.",Mike,male,likely,60,59.120000000000005
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,21,23,science__false_1,Raul believes it's possible that oG is a measure of the acidity or basicity of a substance.,Raul,male,possible,65,5.833
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,5,24,city__true_0,Camille believes it's uncertain that Mount Everest is part of the Himalayas mountain range.,Camille,female,uncertain,70,3.8970000000000002
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,27,25,science__true_2,Silvia believes the white domestic pigeon symbolizes peace.,Silvia,female,control,90,4.252
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,29,26,science__true_4,Bruce believes it's highly likely that the moon is the closest astronomical object to the Earth.,Bruce,male,highly likely,90,4.454
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,4,27,city__false_4,Isaac believes it's somewhat unlikely that the UK Prime Minister lives in the White House.,Isaac,male,somewhat unlikely,0,7.1530000000000005
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,6,28,city__true_1,Roxanne believes it's possible that the Eiffel Tower is made of iron.,Roxanne,female,possible,80,4.189
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,13,29,history_of_art__false_3,Jeffery believes it's almost certain that Pablo Picasso was a major force in Pop Art.,Jeffery,male,almost certain,75,6.556
Jad7ROw8ShbV8L95j8gk0knQFkZ2,63168f7ba0f7cbed362cf30b,663a5d939e90ac1c69b08f36,3__c01h01s01,428.994,10,30,history_of_art__false_0,Jacquelyn believes it's very unlikely that the Mona Lisa is a famous painting by Tintoretto.,Jacquelyn,female,very unlikely,25,6.009
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,28,1,science__false_3,Laura believes it's highly unlikely that there are more different species of mammals than any other type of animal.,Laura,female,highly unlikely,15,16.568
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,7,2,city__false_2,Kenny believes it's uncertain that the Statue of Liberty is black.,Kenny,male,uncertain,5,14.839
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,8,3,city__false_3,Olga believes it's possible that the Sistine Chapel is located in Egypt.,Olga,female,possible,80,8.136000000000001
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,10,4,history_of_art__true_0,Jacquelyn believes it's not likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,not likely,20,7.2860000000000005
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,20,5,science__true_0,Violet believes it's somewhat likely that water’s chemical formula is H2O.,Violet,female,somewhat likely,65,3.2960000000000003
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,21,6,science__true_1,Raul believes it's somewhat unlikely that pH is a measure of the acidity or basicity of a substance.,Raul,male,somewhat unlikely,30,4.126
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,3,7,city__true_3,Lance believes it's probable that New York is known as the Big Apple.,Lance,male,probable,80,8.27
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,14,8,history_of_art__true_4,Cheri believes the painter Frida Kahlo was Mexican.,Cheri,female,control,100,7.925
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,13,9,history_of_art__true_3,Jeffery believes it's highly unlikely that Pablo Picasso was a major force in Cubism.,Jeffery,male,highly unlikely,15,5.974
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,22,10,science__true_2,Nathan believes it's uncertain that the nearest planet to the sun is Mercury.,Nathan,male,uncertain,10,11.067
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,18,11,history_of_art__false_3,Catherine believes it's probable that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,probable,50,10.182
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,29,12,science__false_4,Bruce believes the sun is the closest astronomical object to the Earth.,Bruce,male,control,100,6.162
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,9,13,city__false_4,"Jessica believes it's unlikely that before Delhi, Felfotta was India's capital city.",Jessica,female,unlikely,30,3.39
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,26,14,science__false_1,Bonnie believes it's doubtful that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,doubtful,25,5.166
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,16,15,history_of_art__false_1,David believes it's highly likely that the Renaissance took place in Asia.,David,male,highly likely,80,4.279
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,2,16,city__true_2,"Mike believes it's very likely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,very likely,60,2.758
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,11,17,history_of_art__true_1,Nick believes it's doubtful that the Scream is the best known painting by Edvard Munch.,Nick,male,doubtful,35,3.334
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,4,18,city__true_4,Isaac believes it's likely that the US president lives in the White House.,Isaac,male,likely,90,8.218
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,5,19,city__false_0,Camille believes it's somewhat likely that Mount Everest is part of the Andes mountain range.,Camille,female,somewhat likely,55,3.452
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,23,20,science__true_3,Joey believes it's possible that Antarctica is the only continent without grasslands.,Joey,male,possible,70,4.8340000000000005
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,24,21,science__true_4,Ethel believes it's unlikely that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,unlikely,25,2.2640000000000002
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,0,22,city__true_0,Marco believes it's almost certain that Big Ben is located in London.,Marco,male,almost certain,65,2.9090000000000003
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,1,23,city__true_1,Gary believes it's highly likely that Great Britain directly borders 0 countries.,Gary,male,highly likely,90,3.419
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,17,24,history_of_art__false_2,Tara believes it's very likely that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,very likely,85,3.95
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,12,25,history_of_art__true_2,Brendan believes it's very unlikely that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,very unlikely,15,2.977
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,15,26,history_of_art__false_0,Johnnie believes it's almost certain that babillism is the technique of applying paint in small dots.,Johnnie,male,almost certain,65,9.465
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,6,27,city__false_1,Roxanne believes it's somewhat unlikely that the Eiffel Tower is made of aluminium.,Roxanne,female,somewhat unlikely,30,3.108
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,25,28,science__false_0,Amanda believes it's not likely that the largest planet in the solar system is Earth.,Amanda,female,not likely,0,4.38
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,27,29,science__false_2,Silvia believes it's very unlikely that the white domestic pigeon symbolizes love.,Silvia,female,very unlikely,10,3.17
6OoFtzV0FtVCpCU5kd62gb66Xxq1,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,19,30,history_of_art__false_4,Gabriela believes it's likely that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,likely,60,3.337
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,25,1,science__true_0,Amanda believes it's very unlikely that the largest planet in the solar system is Jupiter.,Amanda,female,very unlikely,10,22.716
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,14,2,history_of_art__false_4,Cheri believes it's highly likely that the painter Frida Kahlo was Australian.,Cheri,female,highly likely,85,15.19
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,5,3,city__true_0,Camille believes it's uncertain that Mount Everest is part of the Himalayas mountain range.,Camille,female,uncertain,50,14.363
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,21,4,science__false_1,Raul believes it's possible that oG is a measure of the acidity or basicity of a substance.,Raul,male,possible,30,33.796
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,29,5,science__true_4,Bruce believes it's highly likely that the moon is the closest astronomical object to the Earth.,Bruce,male,highly likely,85,18.22
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,8,6,city__true_3,Olga believes it's not likely that the Great Pyramid of Giza is located in Egypt.,Olga,female,not likely,10,8.652000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,24,7,science__false_4,Ethel believes it's doubtful that Gus Grissom was the first man to set foot on the moon.,Ethel,female,doubtful,5,23.095
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,15,8,history_of_art__true_0,Johnnie believes it's very likely that pointillism is the technique of applying paint in small dots.,Johnnie,male,very likely,85,4.783
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,23,9,science__false_3,Joey believes it's not likely that Africa is the only continent without grasslands.,Joey,male,not likely,10,22.163
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,27,10,science__true_2,Silvia believes the white domestic pigeon symbolizes peace.,Silvia,female,control,100,12.947000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,9,11,city__true_4,"Jessica believes it's doubtful that before Delhi, Calcutta was India's capital city.",Jessica,female,doubtful,10,15.283
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,1,12,city__false_1,Gary believes it's probable that Great Britain directly borders 2 countries.,Gary,male,probable,75,10.059000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,13,13,history_of_art__false_3,Jeffery believes it's almost certain that Pablo Picasso was a major force in Pop Art.,Jeffery,male,almost certain,95,3.999
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,6,14,city__true_1,Roxanne believes it's possible that the Eiffel Tower is made of iron.,Roxanne,female,possible,20,10.684000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,12,15,history_of_art__false_2,Brendan believes Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,control,100,11.259
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,3,16,city__false_3,Lance believes it's somewhat likely that New York is known as the Big Orange.,Lance,male,somewhat likely,70,13.296000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,22,17,science__false_2,Nathan believes it's unlikely that the nearest planet to the sun is Mars.,Nathan,male,unlikely,15,7.12
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,10,18,history_of_art__false_0,Jacquelyn believes it's very unlikely that the Mona Lisa is a famous painting by Tintoretto.,Jacquelyn,female,very unlikely,5,6.804
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,7,19,city__true_2,Kenny believes it's unlikely that the Statue of Liberty is green.,Kenny,male,unlikely,15,6.784
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,11,20,history_of_art__false_1,Nick believes it's highly unlikely that the Scream is the best known painting by Jackson Pollock.,Nick,male,highly unlikely,10,7.088
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,26,21,science__true_1,Bonnie believes it's highly unlikely that the branch of science concerned with fossil animals and plants is called Paleontology.,Bonnie,female,highly unlikely,10,8.884
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,18,22,history_of_art__true_3,Catherine believes it's somewhat likely that Jackson Pollock is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,somewhat likely,65,10.620000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,4,23,city__false_4,Isaac believes it's somewhat unlikely that the UK Prime Minister lives in the White House.,Isaac,male,somewhat unlikely,25,12.436
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,19,24,history_of_art__true_4,Gabriela believes it's somewhat unlikely that The Thinker is a sculpture by Auguste Rodin.,Gabriela,female,somewhat unlikely,20,7.756
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,2,25,city__false_2,"Mike believes it's likely that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.",Mike,male,likely,70,7.6240000000000006
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,20,26,science__false_0,Violet believes it's uncertain that carbon monoxide's chemical formula is H2O.,Violet,female,uncertain,50,4.0
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,16,27,history_of_art__true_1,David believes it's probable that the Renaissance took place in Europe.,David,male,probable,60,8.636000000000001
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,17,28,history_of_art__true_2,Tara believes it's likely that the Renaissance and the Risorgimento are two major historical events in Italy.,Tara,female,likely,70,10.755
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,28,29,science__true_3,Laura believes it's almost certain that there are more different species of insects than any other type of animal.,Laura,female,almost certain,95,5.415
1RuUhgwaIEXplCblTLSDoMLyAol1,656e0dab178ffccdaa47202e,663a5d96ead22e6a5ce825c9,3__c01h01s01,662.077,0,30,city__false_0,Marco believes it's very likely that Big Ben is located in Berlin.,Marco,male,very likely,85,3.795
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,4,1,city__true_4,Isaac believes the US president lives in the White House.,Isaac,male,control,80,12.651
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,15,2,history_of_art__false_0,Johnnie believes it's not likely that babillism is the technique of applying paint in small dots.,Johnnie,male,not likely,15,43.312
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,13,3,history_of_art__true_3,Jeffery believes it's possible that Pablo Picasso was a major force in Cubism.,Jeffery,male,possible,65,6.636
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,7,4,city__false_2,Kenny believes it's very likely that the Statue of Liberty is black.,Kenny,male,very likely,90,6.322
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,0,5,city__true_0,Marco believes it's not likely that Big Ben is located in London.,Marco,male,not likely,15,4.621
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,29,6,science__false_4,Bruce believes it's unlikely that the sun is the closest astronomical object to the Earth.,Bruce,male,unlikely,15,8.564
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,2,7,city__true_2,"Mike believes it's very unlikely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,very unlikely,10,8.512
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,26,8,science__false_1,Bonnie believes it's somewhat unlikely that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,somewhat unlikely,30,10.581
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,1,9,city__true_1,Gary believes it's doubtful that Great Britain directly borders 0 countries.,Gary,male,doubtful,40,8.97
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,22,10,science__true_2,Nathan believes it's very likely that the nearest planet to the sun is Mercury.,Nathan,male,very likely,90,3.758
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,21,11,science__true_1,Raul believes it's highly likely that pH is a measure of the acidity or basicity of a substance.,Raul,male,highly likely,95,3.7720000000000002
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,19,12,history_of_art__false_4,Gabriela believes The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,control,75,7.319
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,6,13,city__false_1,Roxanne believes it's highly likely that the Eiffel Tower is made of aluminium.,Roxanne,female,highly likely,95,3.982
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,28,14,science__false_3,Laura believes it's possible that there are more different species of mammals than any other type of animal.,Laura,female,possible,65,4.349
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,10,15,history_of_art__true_0,Jacquelyn believes it's somewhat likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,somewhat likely,60,6.585
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,24,16,science__true_4,Ethel believes it's likely that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,likely,65,7.447
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,25,17,science__false_0,Amanda believes it's somewhat likely that the largest planet in the solar system is Earth.,Amanda,female,somewhat likely,60,4.493
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,11,18,history_of_art__true_1,Nick believes it's somewhat unlikely that the Scream is the best known painting by Edvard Munch.,Nick,male,somewhat unlikely,40,7.566
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,5,19,city__false_0,Camille believes it's almost certain that Mount Everest is part of the Andes mountain range.,Camille,female,almost certain,95,3.226
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,12,20,history_of_art__true_2,Brendan believes it's uncertain that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,uncertain,30,8.175
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,14,21,history_of_art__true_4,Cheri believes it's unlikely that the painter Frida Kahlo was Mexican.,Cheri,female,unlikely,20,9.51
Nl5C5ira4GekzVFKShAA5CofLCY2,65df3e6ddf54a39320133429,663a5d97f17ad125775e552f,11__c10h10s10,509.112,16,22,history_of_art__false_1,David believes it's doubtful that the Renaissance took place in Asia.,David,male,doubtful,35,14.054
