,firebase_id,rho,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,self_response,time_taken,exp_order_int,include_participant,true
303,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,10,4,history_of_art__true_0,Jacquelyn believes it's not likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,not likely,20,35,7.286,3,True,true
304,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,20,5,science__true_0,Violet believes it's somewhat likely that water’s chemical formula is H2O.,Violet,female,somewhat likely,65,75,3.2960000000000003,8,True,true
305,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,21,6,science__true_1,Raul believes it's somewhat unlikely that pH is a measure of the acidity or basicity of a substance.,Raul,male,somewhat unlikely,30,25,4.126,5,True,true
306,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,3,7,city__true_3,Lance believes it's probable that New York is known as the Big Apple.,Lance,male,probable,80,35,8.27,9,True,true
307,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,14,8,history_of_art__true_4,Cheri believes the painter Frida Kahlo was Mexican.,Cheri,female,control,100,65,7.925,11,True,true
308,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,13,9,history_of_art__true_3,Jeffery believes it's highly unlikely that Pablo Picasso was a major force in Cubism.,Jeffery,male,highly unlikely,15,55,5.974,1,True,true
309,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,22,10,science__true_2,Nathan believes it's uncertain that the nearest planet to the sun is Mercury.,Nathan,male,uncertain,10,25,11.067,6,True,true
310,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,18,11,history_of_art__false_3,Catherine believes it's probable that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,probable,50,60,10.182,9,True,false
311,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,29,12,science__false_4,Bruce believes the sun is the closest astronomical object to the Earth.,Bruce,male,control,100,65,6.162000000000001,11,True,false
312,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,9,13,city__false_4,"Jessica believes it's unlikely that before Delhi, Felfotta was India's capital city.",Jessica,female,unlikely,30,30,3.39,2,True,false
313,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,26,14,science__false_1,Bonnie believes it's doubtful that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,doubtful,25,55,5.166,4,True,false
314,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,16,15,history_of_art__false_1,David believes it's highly likely that the Renaissance took place in Asia.,David,male,highly likely,80,35,4.279,13,True,false
315,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,2,16,city__true_2,"Mike believes it's very likely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,very likely,60,15,2.758,12,True,true
316,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,11,17,history_of_art__true_1,Nick believes it's doubtful that the Scream is the best known painting by Edvard Munch.,Nick,male,doubtful,35,20,3.3339999999999996,4,True,true
317,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,4,18,city__true_4,Isaac believes it's likely that the US president lives in the White House.,Isaac,male,likely,90,75,8.218,10,True,true
318,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,5,19,city__false_0,Camille believes it's somewhat likely that Mount Everest is part of the Andes mountain range.,Camille,female,somewhat likely,55,50,3.452,8,True,false
319,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,23,20,science__true_3,Joey believes it's possible that Antarctica is the only continent without grasslands.,Joey,male,possible,70,25,4.8340000000000005,7,True,true
320,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,24,21,science__true_4,Ethel believes it's unlikely that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,unlikely,25,40,2.264,2,True,true
321,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,0,22,city__true_0,Marco believes it's almost certain that Big Ben is located in London.,Marco,male,almost certain,65,80,2.9090000000000003,14,True,true
322,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,1,23,city__true_1,Gary believes it's highly likely that Great Britain directly borders 0 countries.,Gary,male,highly likely,90,70,3.4189999999999996,13,True,true
323,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,17,24,history_of_art__false_2,Tara believes it's very likely that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,very likely,85,60,3.95,12,True,false
324,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,12,25,history_of_art__true_2,Brendan believes it's very unlikely that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,very unlikely,15,30,2.977,0,True,true
325,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,15,26,history_of_art__false_0,Johnnie believes it's almost certain that babillism is the technique of applying paint in small dots.,Johnnie,male,almost certain,65,55,9.465,14,True,false
326,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,6,27,city__false_1,Roxanne believes it's somewhat unlikely that the Eiffel Tower is made of aluminium.,Roxanne,female,somewhat unlikely,30,35,3.108,5,True,false
327,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,25,28,science__false_0,Amanda believes it's not likely that the largest planet in the solar system is Earth.,Amanda,female,not likely,0,75,4.38,3,True,false
328,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,27,29,science__false_2,Silvia believes it's very unlikely that the white domestic pigeon symbolizes love.,Silvia,female,very unlikely,10,65,3.17,0,True,false
329,6OoFtzV0FtVCpCU5kd62gb66Xxq1,0.7911549687780909,66152fe09f9b5e54bc293dc3,663a5d969e8cdfd87e02c46f,1__c10h10s10,317.063,19,30,history_of_art__false_4,Gabriela believes it's likely that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,likely,60,30,3.3369999999999997,10,True,false
330,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,12,1,history_of_art__false_2,Brendan believes it's not likely that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,not likely,50,45,14.85,3,False,false
331,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,11,2,history_of_art__false_1,Nick believes it's unlikely that the Scream is the best known painting by Jackson Pollock.,Nick,male,unlikely,50,55,14.597000000000001,2,False,false
332,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,14,3,history_of_art__false_4,Cheri believes it's very unlikely that the painter Frida Kahlo was Australian.,Cheri,female,very unlikely,60,95,3.298,0,False,false
333,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,23,4,science__false_3,Joey believes it's somewhat unlikely that Africa is the only continent without grasslands.,Joey,male,somewhat unlikely,60,50,1.386,5,False,false
334,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,21,5,science__false_1,Raul believes it's likely that oG is a measure of the acidity or basicity of a substance.,Raul,male,likely,60,40,3.298,10,False,false
335,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,4,6,city__false_4,Isaac believes it's very likely that the UK Prime Minister lives in the White House.,Isaac,male,very likely,35,45,1.899,12,False,false
336,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,15,7,history_of_art__true_0,Johnnie believes it's highly unlikely that pointillism is the technique of applying paint in small dots.,Johnnie,male,highly unlikely,65,45,1.519,1,False,true
337,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,5,8,city__true_0,Camille believes it's probable that Mount Everest is part of the Himalayas mountain range.,Camille,female,probable,55,70,1.8159999999999998,9,False,true
338,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,8,9,city__true_3,Olga believes it's somewhat unlikely that the Great Pyramid of Giza is located in Egypt.,Olga,female,somewhat unlikely,65,80,3.533,5,False,true
339,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,20,10,science__false_0,Violet believes it's probable that carbon monoxide's chemical formula is H2O.,Violet,female,probable,80,95,3.4189999999999996,9,False,false
340,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,3,11,city__false_3,Lance believes it's highly likely that New York is known as the Big Orange.,Lance,male,highly likely,30,90,2.682,13,False,false
341,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,17,12,history_of_art__true_2,Tara believes it's almost certain that the Renaissance and the Risorgimento are two major historical events in Italy.,Tara,female,almost certain,60,85,2.531,14,False,true
342,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,0,13,city__false_0,Marco believes it's highly unlikely that Big Ben is located in Berlin.,Marco,male,highly unlikely,45,100,2.164,1,False,false
343,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,26,14,science__true_1,Bonnie believes it's unlikely that the branch of science concerned with fossil animals and plants is called Paleontology.,Bonnie,female,unlikely,30,90,2.035,2,False,true
344,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,13,15,history_of_art__false_3,Jeffery believes it's doubtful that Pablo Picasso was a major force in Pop Art.,Jeffery,male,doubtful,75,85,1.983,4,False,false
345,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,9,16,city__true_4,"Jessica believes it's uncertain that before Delhi, Calcutta was India's capital city.",Jessica,female,uncertain,60,80,1.482,6,False,true
346,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,24,17,science__false_4,Ethel believes it's uncertain that Gus Grissom was the first man to set foot on the moon.,Ethel,female,uncertain,40,85,1.95,6,False,false
347,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,28,18,science__true_3,Laura believes it's doubtful that there are more different species of insects than any other type of animal.,Laura,female,doubtful,60,90,3.467,4,False,true
348,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,16,19,history_of_art__true_1,David believes the Renaissance took place in Europe.,David,male,control,30,90,2.066,11,False,true
349,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,19,20,history_of_art__true_4,Gabriela believes it's very likely that The Thinker is a sculpture by Auguste Rodin.,Gabriela,female,very likely,20,90,2.065,12,False,true
350,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,2,21,city__false_2,"Mike believes it's almost certain that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.",Mike,male,almost certain,55,95,3.45,14,False,false
351,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,27,22,science__true_2,Silvia believes it's not likely that the white domestic pigeon symbolizes peace.,Silvia,female,not likely,65,90,2.267,3,False,true
352,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,18,23,history_of_art__true_3,Catherine believes it's highly likely that Jackson Pollock is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,highly likely,65,90,3.946,13,False,true
353,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,29,24,science__true_4,Bruce believes it's very unlikely that the moon is the closest astronomical object to the Earth.,Bruce,male,very unlikely,25,90,2.548,0,False,true
354,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,25,25,science__true_0,Amanda believes it's possible that the largest planet in the solar system is Jupiter.,Amanda,female,possible,40,90,3.5340000000000003,7,False,true
355,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,1,26,city__false_1,Gary believes Great Britain directly borders 2 countries.,Gary,male,control,60,90,1.849,11,False,false
356,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,7,27,city__true_2,Kenny believes it's somewhat likely that the Statue of Liberty is green.,Kenny,male,somewhat likely,100,90,5.502999999999999,8,False,true
357,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,6,28,city__true_1,Roxanne believes it's likely that the Eiffel Tower is made of iron.,Roxanne,female,likely,75,95,4.199,10,False,true
358,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,10,29,history_of_art__false_0,Jacquelyn believes it's possible that the Mona Lisa is a famous painting by Tintoretto.,Jacquelyn,female,possible,70,95,2.719,7,False,false
359,7UqwmwgambfoDLsa3OkvdPirTE73,-0.03190722831169945,60fd6618f9a377f54dcdf318,663a5da0a8e3a646d9228f36,14__c01h01s01,253.916,22,30,science__false_2,Nathan believes it's somewhat likely that the nearest planet to the sun is Mars.,Nathan,male,somewhat likely,0,95,5.697,8,False,false
360,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,16,1,history_of_art__false_1,David believes it's likely that the Renaissance took place in Asia.,David,male,likely,80,0,73.696,10,True,false
361,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,3,2,city__true_3,Lance believes it's somewhat unlikely that New York is known as the Big Apple.,Lance,male,somewhat unlikely,35,95,13.104,5,True,true
362,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,14,3,history_of_art__true_4,Cheri believes it's very likely that the painter Frida Kahlo was Mexican.,Cheri,female,very likely,90,100,12.776,12,True,true
363,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,11,4,history_of_art__true_1,Nick believes the Scream is the best known painting by Edvard Munch.,Nick,male,control,100,50,5.024,11,True,true
364,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,21,5,science__true_1,Raul believes it's unlikely that pH is a measure of the acidity or basicity of a substance.,Raul,male,unlikely,25,100,8.648,2,True,true
365,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,12,6,history_of_art__true_2,Brendan believes it's almost certain that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,almost certain,90,80,3.592,14,True,true
366,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,17,7,history_of_art__false_2,Tara believes it's somewhat likely that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,somewhat likely,70,50,7.416,8,True,false
367,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,8,8,city__false_3,Olga believes it's doubtful that the Sistine Chapel is located in Egypt.,Olga,female,doubtful,40,0,8.728,4,True,false
368,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,27,9,science__false_2,Silvia believes it's almost certain that the white domestic pigeon symbolizes love.,Silvia,female,almost certain,85,100,4.8389999999999995,14,True,false
369,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,10,10,history_of_art__true_0,Jacquelyn believes it's highly unlikely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,highly unlikely,5,100,5.664,1,True,true
370,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,7,11,city__false_2,Kenny believes it's not likely that the Statue of Liberty is black.,Kenny,male,not likely,20,0,4.68,3,True,false
371,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,18,12,history_of_art__false_3,Catherine believes it's somewhat unlikely that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,somewhat unlikely,20,50,7.447,5,True,false
372,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,29,13,science__false_4,Bruce believes it's very likely that the sun is the closest astronomical object to the Earth.,Bruce,male,very likely,90,0,2.873,12,True,false
373,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,1,14,city__true_1,Gary believes it's likely that Great Britain directly borders 0 countries.,Gary,male,likely,95,0,4.256,10,True,true
374,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,24,15,science__true_4,Ethel believes it's very unlikely that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,very unlikely,10,100,3.984,0,True,true
375,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,23,16,science__true_3,Joey believes it's doubtful that Antarctica is the only continent without grasslands.,Joey,male,doubtful,40,80,4.12,4,True,true
376,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,4,17,city__true_4,Isaac believes it's uncertain that the US president lives in the White House.,Isaac,male,uncertain,50,100,3.592,6,True,true
377,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,15,18,history_of_art__false_0,Johnnie believes it's probable that babillism is the technique of applying paint in small dots.,Johnnie,male,probable,70,50,9.592,9,True,false
378,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,9,19,city__false_4,"Jessica believes it's very unlikely that before Delhi, Felfotta was India's capital city.",Jessica,female,very unlikely,10,50,2.719,0,True,false
379,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,22,20,science__true_2,Nathan believes it's not likely that the nearest planet to the sun is Mercury.,Nathan,male,not likely,20,100,3.28,3,True,true
380,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,5,21,city__false_0,Camille believes it's possible that Mount Everest is part of the Andes mountain range.,Camille,female,possible,75,0,6.096,7,True,false
381,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,6,22,city__false_1,Roxanne believes it's unlikely that the Eiffel Tower is made of aluminium.,Roxanne,female,unlikely,10,0,3.552,2,True,false
382,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,26,23,science__false_1,Bonnie believes the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,control,100,0,3.792,11,True,false
383,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,0,24,city__true_0,Marco believes it's probable that Big Ben is located in London.,Marco,male,probable,80,100,4.088,9,True,true
384,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,28,25,science__false_3,Laura believes it's highly likely that there are more different species of mammals than any other type of animal.,Laura,female,highly likely,90,90,2.688,13,True,false
385,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,19,26,history_of_art__false_4,Gabriela believes it's uncertain that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,uncertain,50,50,2.807,6,True,false
386,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,20,27,science__true_0,Violet believes it's possible that water’s chemical formula is H2O.,Violet,female,possible,70,100,3.568,7,True,true
387,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,13,28,history_of_art__true_3,Jeffery believes it's highly likely that Pablo Picasso was a major force in Cubism.,Jeffery,male,highly likely,90,100,2.9360000000000004,13,True,true
388,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,25,29,science__false_0,Amanda believes it's highly unlikely that the largest planet in the solar system is Earth.,Amanda,female,highly unlikely,10,0,2.496,1,True,false
389,8JlGstyrFAam8unrYybWAyrRLCL2,0.9346216992813468,656607db0fc2ad7c7b0948fa,663a6211b2b4a5f60bf1f565,4__c10h10s10,517.102,2,30,city__true_2,"Mike believes it's somewhat likely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,somewhat likely,75,80,3.1519999999999997,8,True,true
390,95i7tzQr44WdylepB0nrXbKK9Rq1,0.8660254037844387,657a6ecc62c29be44b207d5d,664f7d77aa08ea16c6f8e829,3__c10h10s10,903.7189999999999,23,1,science__true_3,Joey believes it's not likely that Antarctica is the only continent without grasslands.,Joey,male,not likely,0,90,33.986000000000004,3,True,true
391,95i7tzQr44WdylepB0nrXbKK9Rq1,0.8660254037844387,657a6ecc62c29be44b207d5d,664f7d77aa08ea16c6f8e829,3__c10h10s10,903.7189999999999,25,2,science__false_0,Amanda believes it's very unlikely that the largest planet in the solar system is Earth.,Amanda,female,very unlikely,0,0,18.644,0,True,false
